"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 14 10:55:10 GMT 2025","Mon Jul 14 10:55:10 GMT 2025","258","","api.tests.cart.CartApiSmokeTests","","api.tests.cart.CartApiSmokeTests","getCartInventorySmokeTest","Smoke test: get cart inventory",""
"passed","Mon Jul 14 10:57:37 GMT 2025","Mon Jul 14 10:58:41 GMT 2025","64262","","ui.tests.CartGuestTests","","ui.tests.CartGuestTests","verifyPriceInCart","Verify price in cart",""
"passed","Mon Jul 14 10:55:11 GMT 2025","Mon Jul 14 10:56:09 GMT 2025","58251","","ui.tests.CartGuestTests","","ui.tests.CartGuestTests","changeItemQuantity","Change item quantity",""
"passed","Mon Jul 14 10:55:09 GMT 2025","Mon Jul 14 10:55:09 GMT 2025","474","","api.tests.cart.CartApiExtendedTests","","api.tests.cart.CartApiExtendedTests","addItemToCartTest","Check quantity of items in bag, add items and check that they were added",""
"passed","Mon Jul 14 11:02:00 GMT 2025","Mon Jul 14 11:02:14 GMT 2025","14497","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","openWomenMenu","Open menu on homepage",""
"passed","Mon Jul 14 11:01:53 GMT 2025","Mon Jul 14 11:02:00 GMT 2025","6836","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkCartSvg","Check cart button svg on homepage",""
"passed","Mon Jul 14 11:01:12 GMT 2025","Mon Jul 14 11:01:33 GMT 2025","20508","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","openMenuAndFindSkirtsLink","Open menu and find skirts catalog link on homepage",""
"passed","Mon Jul 14 10:55:09 GMT 2025","Mon Jul 14 10:55:10 GMT 2025","415","","api.tests.cart.CartApiExtendedTests","","api.tests.cart.CartApiExtendedTests","checkFreeShipping","open product details, add items in cart until free shipping is unlocked",""
"passed","Mon Jul 14 11:00:46 GMT 2025","Mon Jul 14 11:00:59 GMT 2025","13165","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkSignInButton","Check sign in button on homepage",""
"passed","Mon Jul 14 11:00:29 GMT 2025","Mon Jul 14 11:00:36 GMT 2025","6990","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkCartLink","Check cart button link on homepage",""
"passed","Mon Jul 14 11:02:51 GMT 2025","Mon Jul 14 11:03:21 GMT 2025","29675","","ui.tests.WomenSkirtsSkortsPageSmokeTests","","ui.tests.WomenSkirtsSkortsPageSmokeTests","openWomenSkirtsSkortsPageTest","Open women skirts & skorts page from header on homepage and check url and titles",""
"passed","Mon Jul 14 11:00:59 GMT 2025","Mon Jul 14 11:01:12 GMT 2025","13035","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkCreateAccountButton","Check create account button on homepage",""
"passed","Mon Jul 14 10:56:09 GMT 2025","Mon Jul 14 10:57:37 GMT 2025","87598","","ui.tests.CartGuestTests","","ui.tests.CartGuestTests","unlockFreeShipping","Unlock free shipping",""
"passed","Mon Jul 14 10:55:11 GMT 2025","Mon Jul 14 10:55:11 GMT 2025","90","","api.tests.cart.CartApiSmokeTests","","api.tests.cart.CartApiSmokeTests","checkTheBagSmokeTest","Smoke test: check the bag",""
"passed","Mon Jul 14 10:59:41 GMT 2025","Mon Jul 14 11:00:29 GMT 2025","48019","","ui.tests.CartGuestTests","","ui.tests.CartGuestTests","addItemToCart","Add item to cart",""
"passed","Mon Jul 14 11:02:34 GMT 2025","Mon Jul 14 11:02:44 GMT 2025","10100","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkSearchButtonClick","Click search button and check search input is displayed on homepage",""
"passed","Mon Jul 14 11:02:27 GMT 2025","Mon Jul 14 11:02:34 GMT 2025","6764","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkSearchButton","Check search button on homepage",""
